tweet_id,Username,text,Artist,created_at
1650147741744480262,Abels_lyrics,Double Fantasy-The Weeknd(with Future),The Weeknd,2023-04-23 14:40:54+00:00
1650147537699979265,RemPrints,Is the weeknd blackballed from radio?,The Weeknd,2023-04-23 14:40:05+00:00
1650147003823792129,toosick26,The Weeknd aint linked with Miley yet???,The Weeknd,2023-04-23 14:37:58+00:00
1650146931035844610,LQVEAIMSEY,Listening to the weeknd rn,The Weeknd,2023-04-23 14:37:41+00:00
1650146873787678721,prettymf47,It does something to me especially The Weeknd frank ocean and jhene mix on yt,The Weeknd,2023-04-23 14:37:27+00:00
1650146758960324610,custompopdolls,This is our custom funko pop of THE WEEKND.AVAILABLE ON REQUEST.,The Weeknd,2023-04-23 14:37:00+00:00
1650146619122241538,_awkxward_,Chloe needs to remix Feel Me Cry with The Weeknd.Hear me out,The Weeknd,2023-04-23 14:36:26+00:00
1650146613162115074,headlineplanet,"This week's most played songs on (according to Mediabase):1) &amp; - Calm Down2t) &amp; - I'm Good (Blue)2t) , &amp; - Creepin'4) - Flowers5) The Weeknd - Die For You",The Weeknd,2023-04-23 14:36:25+00:00
1650146477497372673,wnzuha,wonyoung jungkook airport fashion edit after hours the weeknd,The Weeknd,2023-04-23 14:35:53+00:00
1650146259435487232,headlineplanet,"This week's most played songs on (according to Mediabase):1) - Sure Thing2) - Kill Bill3) , &amp; - Creepin'4) &amp; - Boy's a liar5) The Weeknd - Die For You",The Weeknd,2023-04-23 14:35:01+00:00
1650146168091951104,GENES1SX,Girl not the weeknd,The Weeknd,2023-04-23 14:34:39+00:00
1650146117416370176,sweet_ol1ver,"Madurar? Madurar es aceptar que Lana del Rey, The Weeknd, The Neighborhood, Chase Atlantic, Artic Monkeys, Cigarettes After Sex y James Arthur son lo mejor que vas a escuchar en tu vida",The Weeknd,2023-04-23 14:34:27+00:00
1650146114245640194,cheeriorang,The weeknd &amp; james arthur,The Weeknd,2023-04-23 14:34:26+00:00
1650146033832214531,headlineplanet,"This week's most played songs on (according to Mediabase):1) - Flowers2) - Die For You3) - Sure Thing4) , The Weeknd &amp; - Creepin'5) - Kill Bill",The Weeknd,2023-04-23 14:34:07+00:00
1650145639701835780,robbensburner,"wireless, weeknd, lana del Rey all in a row",The Weeknd,2023-04-23 14:32:33+00:00
1650145636485038081,mccalladauryn,"Bye to Justin, Bruno and Harry. I can only keep The Weeknd",The Weeknd,2023-04-23 14:32:32+00:00
1650145622597464068,obitolikanextr,Agree with u weeknd bkay,The Weeknd,2023-04-23 14:32:29+00:00
1650145570261196806,yizulovr,all of taylor swifts and the weeknds songs!!,The Weeknd,2023-04-23 14:32:16+00:00
1650145362190159872,whiterose_chani,Often - The Weeknd,The Weeknd,2023-04-23 14:31:27+00:00
1650145283509211136,TheLibrarySLO,"The Weeknd Gave A Rare Interview About Experiencing Homelessness When He Was : ""It Was Complicated""",The Weeknd,2023-04-23 14:31:08+00:00
1650145141615730688,dijonfelida,"You can combine ari, rhi and the Weeknd and they still wouldnt reach Taylor numbers! And you have albums there",The Weeknd,2023-04-23 14:30:34+00:00
1650144953006272516,_yaaassssss,vc ama the weeknd,The Weeknd,2023-04-23 14:29:49+00:00
1650144620070748162,ConnorKlitsch,not the weeknd,The Weeknd,2023-04-23 14:28:30+00:00
1650144397038862336,BlackBalinese25,Me and homies vibin to The Weeknd,The Weeknd,2023-04-23 14:27:37+00:00
1650143972092940288,innsanely,FRR the weeknd will nvr disappoint,The Weeknd,2023-04-23 14:25:55+00:00
1650143873207881729,0thmanmedia,The weeknd came out the same time as her he made his debut in,The Weeknd,2023-04-23 14:25:32+00:00
1650143826365804545,Manicfmonline,The Weekend x Smoove Kriminal - Repeat After Me (Smoove Kriminals Bank Holiday Weeknd Edit),The Weeknd,2023-04-23 14:25:21+00:00
1650143769000329218,emperor_echelon,"Listen to The Weeknd's songs, his songs are too deep",The Weeknd,2023-04-23 14:25:07+00:00
1650143762331602944,WorthyGorilla,My new top favorite musical artists list.1. Eminem2. XXXTentacion . Lilbubblegum4. SXMPRA5. nonly . The Weeknd7. Juice WRLD . A$AP Rocky . Kxllswxtch10. Ski Mask The Slump God,The Weeknd,2023-04-23 14:25:05+00:00
1650143664880902144,Energia97play,[11:24] The Weeknd - In Your Eyes,The Weeknd,2023-04-23 14:24:42+00:00
1650143624204636161,Musicstradio20,Take My Breath - WEEKND,The Weeknd,2023-04-23 14:24:32+00:00
1650143582114787328,duartaelin,the weeknd eu te amo,The Weeknd,2023-04-23 14:24:22+00:00
1650143200965795842,dagr8fm,The Weeknd - Scared To Live (SNL Live),The Weeknd,2023-04-23 14:22:51+00:00
1650143020136923136,ETonthehandles,Britney has been pictured with Sam Levinson and The Weeknd in the summer of . She was heavily involved in the project and has given Sam her stamp of approval. This fake outrage is getting really tired,The Weeknd,2023-04-23 14:22:08+00:00
1650143009176973312,outroamala,"ayer puse a the weeknd en yt, entremedio: like crazy djdn me encantaaaa a a a",The Weeknd,2023-04-23 14:22:06+00:00
1650142980773384195,ezytoez,the weeknd playlist while touching myself,The Weeknd,2023-04-23 14:21:59+00:00
1650142830365384709,moranchuu,meus top artistas do momento:blackpinkitzyarianathe weeknd lana dey relcochiseice spiceloonaivecarti,The Weeknd,2023-04-23 14:21:23+00:00
1650142789819154433,1989CAPALDI,guys can we make this a thing like we sing the weeknd lyrics while waiting for lewis to start lost on you ill laugh,The Weeknd,2023-04-23 14:21:13+00:00
1650142782147682306,jeopacd,THE WEEKND,The Weeknd,2023-04-23 14:21:12+00:00
1650142643752689664,dawnofmika,me in the traffic vibing to the weeknd be like:,The Weeknd,2023-04-23 14:20:39+00:00
1650142525443776513,stonavel,Its raining this morning I played Coming Down by The Weeknd and got literal goosebumps,The Weeknd,2023-04-23 14:20:10+00:00
1650142520754552833,porr4_ana,the weeknd*,The Weeknd,2023-04-23 14:20:09+00:00
1650142391532150784,proudCanadavet,Fake song featuring AI of Drake and The Weeknd goes viral. Heres why thats a problem,The Weeknd,2023-04-23 14:19:38+00:00
1650142340298752000,DoctorPOfficial,"years ago today, The Weeknd released the Save Your Tears with Ariana Grande.",The Weeknd,2023-04-23 14:19:26+00:00
1650142336482152449,cedricdigidaw,"taylor swift, the weeknd, olivia rodrigo, d hehee",The Weeknd,2023-04-23 14:19:25+00:00
1650142257956134913,dreamers00732,"But you all were crying for a MJ tribute with Bruno and also your breed asking about JB and jimid BfrrrEven big artist like Justin ,Ariana,Weeknd has collabs...only in pajamas world it's a crime I fear",The Weeknd,2023-04-23 14:19:07+00:00
1650141853734572035,thecrosor,AI Song Goes Viral with Perfect Drake &amp; Weeknd Vocals,The Weeknd,2023-04-23 14:17:30+00:00
1650141771387764736,robbertic,"Taylor swift, the weeknd (abel), ariana grande, selena",The Weeknd,2023-04-23 14:17:11+00:00
1650141544282836995,inotech3d_beatz,"The Weeknd Questioned His Look As A Young Artist , Trap, Detroit BeatzBeat packsDrum KitsLoop Kits",The Weeknd,2023-04-23 14:16:16+00:00
1650141514385817600,ilyHndrx,dont forget that the weeknd is canadian,The Weeknd,2023-04-23 14:16:09+00:00
1650141139452801025,_BB_RADIO_MUSIC,~ Metro Boomin &amp; The Weeknd | Creepin ||| BB RADIO - In auf,The Weeknd,2023-04-23 14:14:40+00:00
1650141050378522624,DreamRadio619,Metro Boomin ft. The Weeknd &amp; Savage - Creepin',The Weeknd,2023-04-23 14:14:19+00:00
1650140894090366977,evrythinsucks_,The weeknd,The Weeknd,2023-04-23 14:13:41+00:00
1650140859629961216,innsanely,attention by the weeknd,The Weeknd,2023-04-23 14:13:33+00:00
1650140846715555841,ronreup,they literally dropped a month ago and the weeknd dropped friday and got on TTH. i see no excuse why nicki cant get the same stop making excuses for them not fully supporting nicki,The Weeknd,2023-04-23 14:13:30+00:00
1650140801551200257,LSnowx,A voz do The weeknd combina com Anitta sim,The Weeknd,2023-04-23 14:13:19+00:00
1650140800364302337,marthazolan15,The Weeknd just dropped the same day as Nicki and Kim yet he got TTH when we didnt. Post Malone dropped last week and hes debuting with m+ radio ALL UNDER THE SAME LABEL,The Weeknd,2023-04-23 14:13:19+00:00
1650140737999126528,nmidmd,Weeknd and daft punk,The Weeknd,2023-04-23 14:13:04+00:00
1650140262033760257,FROMMMARS1,"Just favorited ""DJ'YEAh Ken Private MixThe Weeknd - Die For You X"" by DJ'YE on Mixcloud",The Weeknd,2023-04-23 14:11:11+00:00
1650140214617333760,aprodhyte__,the weeknd ga pernah ga kerennn ky howwwww?!!!!,The Weeknd,2023-04-23 14:10:59+00:00
