tweet_id,Username,text,Artist,created_at
1648068177417617412,rhcp_steve,What percentage of your portfolio do you hold physical gold? And Bitcoin?,Red Hot Chili Peppers,2023-04-17 20:57:27+00:00
1648066743720370177,magpiesonfire_,has this mf never heard of rhcp,Red Hot Chili Peppers,2023-04-17 20:51:45+00:00
1648064437222506496,rhcp_steve,Walmart is a private business. You think they should be forced to ope,Red Hot Chili Peppers,2023-04-17 20:42:36+00:00
1648063663138549761,soundmind22,RHCP changed several times. Hillel years and Mothers Milk sound related. But then Blood Sugar stands out.,Red Hot Chili Peppers,2023-04-17 20:39:31+00:00
1648061467428519937,marjayhan,Cant Stop - RHCP,Red Hot Chili Peppers,2023-04-17 20:30:47+00:00
1648058616853970945,Okckida,please god dont replace him with coachella usual stand by band RHCP,Red Hot Chili Peppers,2023-04-17 20:19:28+00:00
1648056858740154368,dstroviolin,"First heard him play w/What Is This (essentially RHCP w/no Anthony, w/AJ up front) when he",Red Hot Chili Peppers,2023-04-17 20:12:29+00:00
1648054729975513090,NickSqueeze,"Hi Flea, is RHCP planning to visit Colombia for the Global Stadium Tour ? please, that your answer is Yes!",Red Hot Chili Peppers,2023-04-17 20:04:01+00:00
1648044646868701197,MarissaWolff_,Higher Ground by the RHCP goes so hard,Red Hot Chili Peppers,2023-04-17 19:23:57+00:00
1648042424038486058,ThiCCAssLoli,"Yeah, the powerful get to rape kids, including Anthony Keidis of the shitty RHCP. He bragged about sl",Red Hot Chili Peppers,2023-04-17 19:15:07+00:00
1648039883821436928,charmoffnsiv,RHCP and its not even close.,Red Hot Chili Peppers,2023-04-17 19:05:02+00:00
1648038000339611650,MarissaBethOrr,Underrated song.,Red Hot Chili Peppers,2023-04-17 18:57:33+00:00
1648029904011956224,whitebraidss,a reminder that josh was NOT making more interesting music with rhcp before john came back ul &amp; rotdc are top tier,Red Hot Chili Peppers,2023-04-17 18:25:22+00:00
1648028284431527937,HuttonOfCameron,Cant beat (and stop) some RHCP!,Red Hot Chili Peppers,2023-04-17 18:18:56+00:00
1648027920261324801,plshelpmypony,"RHCP fans be like, ""Anthony Keidis gets better as a singer on every album!"" I'm like, ""Starting off at 't",Red Hot Chili Peppers,2023-04-17 18:17:29+00:00
1648026880325345283,SecretSunBlog,Two of the worst concerts I ever saw were RHCP. The other was Ted Nugent.,Red Hot Chili Peppers,2023-04-17 18:13:21+00:00
1648025138674188289,CC_Michilackee,RHCPs Album was called Blood Sugar Sex Magik. Their music video for the single Aero,Red Hot Chili Peppers,2023-04-17 18:06:26+00:00
1648023315540242434,OviedoShop,Red hot chili peppers - patch - patches - woven patches - blood sugar sex magic - Asterix - RHCP merchandise - RHC,Red Hot Chili Peppers,2023-04-17 17:59:11+00:00
1648021135395803136,Overlordbob123,"I think people hate on Anthony Kiedis too much. Without him, there would be no CP in ....",Red Hot Chili Peppers,2023-04-17 17:50:32+00:00
1648021082274689026,james_cerro,The Adventures Of Rain Dance Maggie ( RHCP ) Marcus Nimbler via,Red Hot Chili Peppers,2023-04-17 17:50:19+00:00
1648015506161410079,RLStevens2,In the best is Anthony Kiedis of RHCP. Dont know the other.,Red Hot Chili Peppers,2023-04-17 17:28:09+00:00
1648014717464485930,dsmooth210,Mike stop it and I almost had to stop eating my French toast at brunch and,Red Hot Chili Peppers,2023-04-17 17:25:01+00:00
1648014147890876416,J_Pauselius,Streets is saying Coachella got RHCP to replace Frank Ocean for W2,Red Hot Chili Peppers,2023-04-17 17:22:46+00:00
1648003491087155201,jordandvdsn,Its Emma! My friend/college roommate that all my ridiculous adventure stories involve haha. Inclu,Red Hot Chili Peppers,2023-04-17 16:40:25+00:00
